complTime,nCores
639655,120
700190,120
650443,120
644508,120
601427,120
692900,120
723818,120
613802,120
609242,120
620979,120
631326,120
641129,120
831888,120
637050,120
643300,120
781392,120
636937,120
657445,120
632600,120
634264,120
