complTime,nCores
23066,80
25145,80
24589,80
24878,80
23253,80
22856,80
22267,80
22388,80
22281,80
22341,80
22248,80
22567,80
23553,80
28168,80
22464,80
24789,80
24757,80
24855,80
22402,80
22309,80
