complTime,nCores
32695,60
23450,60
22586,60
23898,60
21575,60
25823,60
22699,60
23744,60
22792,60
23017,60
21603,60
23680,60
22629,60
22617,60
22333,60
26902,60
24272,60
21952,60
22738,60
22713,60
