Application class: R4
complTime,nM,nR,Mavg,Mmax,Ravg,Rmax,SHavg,SHmax,Bavg,Bmax,users,dataSize,nCores
425259,573,601,46934,92808,2882,7943,30430,287554,417964,434060,1,500,80
406732,573,601,44214,82559,2990,4492,29758,267574,417964,434060,1,500,80
409196,573,601,45280,86125,3338,11645,26025,257708,417964,434060,1,500,80
414678,573,601,44022,87313,2714,4616,30522,272446,417964,434060,1,500,80
393880,573,601,44634,84485,2899,4360,26636,250434,417964,434060,1,500,80
403058,573,601,44602,91663,3276,12572,25642,250574,417964,434060,1,500,80
413959,573,601,44973,87602,2935,4409,30184,270861,417964,434060,1,500,80
420603,573,601,46999,88451,2969,4963,29885,268849,417964,434060,1,500,80
400355,573,601,43518,83980,3014,4930,29227,260806,417964,434060,1,500,80
425392,573,601,44891,85500,3049,4758,32934,281976,417964,434060,1,500,80
404967,573,601,42357,87918,3034,4497,30382,261260,417964,434060,1,500,80
412951,573,601,45631,86509,3080,4521,29426,266903,417964,434060,1,500,80
408002,573,601,44272,86270,3491,12522,27943,260472,417964,434060,1,500,80
405506,573,601,44898,84945,2956,4463,28687,265903,417964,434060,1,500,80
410344,573,601,43976,87389,2944,4516,30145,265918,417964,434060,1,500,80
413787,573,601,45997,85690,2942,4366,29174,268300,417964,434060,1,500,80
403523,573,601,35309,96927,3036,4630,36994,308796,417964,434060,1,500,80
410228,573,601,42317,86309,2843,6184,31152,269482,417964,434060,1,500,80
409936,573,601,44569,89799,3092,4469,29907,263620,417964,434060,1,500,80
840441,1146,1202,46473,92808,2928,7943,29945,287554,417964,434060,1,500,80
406732,573,601,44214,82559,2990,4492,29758,267574,417964,434060,1,500,80
409196,573,601,45280,86125,3338,11645,26025,257708,417964,434060,1,500,80
414678,573,601,44022,87313,2714,4616,30522,272446,417964,434060,1,500,80
393880,573,601,44634,84485,2899,4360,26636,250434,417964,434060,1,500,80
403058,573,601,44602,91663,3276,12572,25642,250574,417964,434060,1,500,80
413959,573,601,44973,87602,2935,4409,30184,270861,417964,434060,1,500,80
420603,573,601,46999,88451,2969,4963,29885,268849,417964,434060,1,500,80
400355,573,601,43518,83980,3014,4930,29227,260806,417964,434060,1,500,80
425392,573,601,44891,85500,3049,4758,32934,281976,417964,434060,1,500,80
404967,573,601,42357,87918,3034,4497,30382,261260,417964,434060,1,500,80
412951,573,601,45631,86509,3080,4521,29426,266903,417964,434060,1,500,80
408002,573,601,44272,86270,3491,12522,27943,260472,417964,434060,1,500,80
405506,573,601,44898,84945,2956,4463,28687,265903,417964,434060,1,500,80
410344,573,601,43976,87389,2944,4516,30145,265918,417964,434060,1,500,80
413787,573,601,45997,85690,2942,4366,29174,268300,417964,434060,1,500,80
403523,573,601,35309,96927,3036,4630,36994,308796,417964,434060,1,500,80
410228,573,601,42317,86309,2843,6184,31152,269482,417964,434060,1,500,80
409936,573,601,44569,89799,3092,4469,29907,263620,417964,434060,1,500,80
415182,573,601,46011,86771,2975,4657,29459,270889,417964,434060,1,500,80

