complTime,dataSize,nCores
26276,48547566,60
25777,48547566,60
25298,48547566,60
24865,48547566,60
25620,48547566,60
33661,48547566,60
25295,48547566,60
23961,48547566,60
25310,48547566,60
24914,48547566,60
24283,48547566,60
27792,48547566,60
25204,48547566,60
26090,48547566,60
27185,48547566,60
27006,48547566,60
25131,48547566,60
23507,48547566,60
26909,48547566,60
24409,48547566,60
