complTime,dataSize,nCores
25629,18271305,100
24778,18271305,100
23783,18271305,100
23201,18271305,100
32543,18271305,100
22649,18271305,100
23273,18271305,100
22821,18271305,100
22545,18271305,100
24904,18271305,100
24752,18271305,100
24986,18271305,100
24561,18271305,100
23602,18271305,100
24678,18271305,100
22523,18271305,100
22429,18271305,100
22850,18271305,100
21860,18271305,100
34026,18271305,100
