complTime,dataSize,nCores
25198,48547566,120
25777,48547566,120
24944,48547566,120
24746,48547566,120
25880,48547566,120
37474,48547566,120
24275,48547566,120
25327,48547566,120
24900,48547566,120
25394,48547566,120
25063,48547566,120
26112,48547566,120
25386,48547566,120
25082,48547566,120
25216,48547566,120
25104,48547566,120
24705,48547566,120
25150,48547566,120
25644,48547566,120
30069,48547566,120
