complTime,dataSize,nCores
22178,18271305,120
35960,18271305,120
22361,18271305,120
24941,18271305,120
23738,18271305,120
25652,18271305,120
25018,18271305,120
24837,18271305,120
24814,18271305,120
22661,18271305,120
25181,18271305,120
25585,18271305,120
24713,18271305,120
24668,18271305,120
24683,18271305,120
22332,18271305,120
33240,18271305,120
22219,18271305,120
25496,18271305,120
25038,18271305,120
