complTime,dataSize,nCores
860380,2879987999,120
854365,2879987999,120
889550,2879987999,120
792239,2879987999,120
915204,2879987999,120
853673,2879987999,120
814048,2879987999,120
813513,2879987999,120
830099,2879987999,120
835816,2879987999,120
818011,2879987999,120
841488,2879987999,120
812554,2879987999,120
829569,2879987999,120
897844,2879987999,120
831267,2879987999,120
814467,2879987999,120
830216,2879987999,120
827576,2879987999,120
812291,2879987999,120
