complTime,dataSize,nCores
1350617,2879987999,60
1350855,2879987999,60
1383152,2879987999,60
1364943,2879987999,60
1353749,2879987999,60
1362813,2879987999,60
1834629,2879987999,60
1354475,2879987999,60
1304096,2879987999,60
1345101,2879987999,60
1329334,2879987999,60
1321728,2879987999,60
1357468,2879987999,60
1378955,2879987999,60
1351768,2879987999,60
1362477,2879987999,60
1325614,2879987999,60
1372640,2879987999,60
1349266,2879987999,60
1326812,2879987999,60
