complTime,dataSize,nCores
1030248,2879987999,80
1033506,2879987999,80
1019796,2879987999,80
1024140,2879987999,80
1022356,2879987999,80
1019288,2879987999,80
1020830,2879987999,80
1012562,2879987999,80
1010822,2879987999,80
1030622,2879987999,80
1021126,2879987999,80
994749,2879987999,80
1033565,2879987999,80
1039362,2879987999,80
1019325,2879987999,80
1029884,2879987999,80
998792,2879987999,80
1015757,2879987999,80
1019535,2879987999,80
1003200,2879987999,80
