Application class: R1
complTime,nM,nR,Mavg,Mmax,Ravg,Rmax,SHavg,SHmax,Bavg,Bmax,users,dataSize,nCores
55749,144,151,22073,30301,2291,3442,10475,26885,34104,42813,1,250,80
606386,144,151,31977,78034,1792,2539,317177,556709,34104,42813,1,250,80
56411,144,151,22455,31453,2247,3293,10159,27321,34104,42813,1,250,80
458178,144,151,22751,32141,1918,2857,269396,423405,34104,42813,1,250,80
56818,144,151,22020,31530,2277,3385,11132,28446,34104,42813,1,250,80
60846,144,151,22719,32702,2269,3313,14217,32050,34104,42813,1,250,80
69760,144,151,21787,30506,2344,3405,22047,41225,34104,42813,1,250,80
260390,144,151,22884,32043,2056,2904,134953,212162,34104,42813,1,250,80
64469,144,151,23159,32351,2429,3608,16122,34529,34104,42813,1,250,80
56512,144,151,21538,30165,2377,3553,11231,27104,34104,42813,1,250,80
55762,144,151,23033,33087,2230,3241,9639,25230,34104,42813,1,250,80
78965,144,151,23231,33450,2286,3374,26577,50221,34104,42813,1,250,80
55330,144,151,21084,30176,2220,3537,10771,26617,34104,42813,1,250,80
296910,144,151,24199,33751,2035,2976,172614,255710,34104,42813,1,250,80
59300,144,151,23187,32566,2346,3488,11250,27725,34104,42813,1,250,80
143962,144,151,69332,86938,2199,3353,31642,50589,34104,42813,1,250,80
85055,144,151,24452,33488,2117,3010,28800,51927,34104,42813,1,250,80
57379,144,151,23033,32640,2302,3757,9964,25868,34104,42813,1,250,80
55707,144,151,21575,31057,2349,3603,10139,26527,34104,42813,1,250,80
57640,144,151,22510,31221,2311,3386,9952,26075,34104,42813,1,250,80

