complTime,dataSize,nCores
2162432,1439980416,100
1948246,1439980416,100
1824296,1439980416,100
1942924,1439980416,100
2347015,1439980416,100
2415899,1439980416,100
2376705,1439980416,100
2373575,1439980416,100
2385860,1439980416,100
2509774,1439980416,100
2589319,1439980416,100
2559879,1439980416,100
2752220,1439980416,100
2357868,1439980416,100
2260484,1439980416,100
2301220,1439980416,100
2550110,1439980416,100
2696321,1439980416,100
2644347,1439980416,100
2437695,1439980416,100
