Application class: R5
complTime,nM,nR,Mavg,Mmax,Ravg,Rmax,SHavg,SHmax,Bavg,Bmax,users,dataSize,nCores
25181,2,2,12620,16011,1431,1441,4762,4813,122,144,1,500,120
33240,2,2,11523,13872,1374,1431,2957,3266,122,144,1,500,120
25038,2,2,12560,15803,1443,1452,4732,4793,122,144,1,500,120
23738,2,2,11514,13997,1428,1430,3116,3408,122,144,1,500,120
24668,2,2,12597,15972,1453,1465,4722,4729,122,144,1,500,120
24713,2,2,12658,16154,1441,1442,4539,4684,122,144,1,500,120
24837,2,2,12495,16386,1439,1462,5732,5748,122,144,1,500,120
22219,2,2,10743,13516,1414,1423,3469,3540,122,144,1,500,120
35960,2,2,14236,20402,1418,1422,9748,9783,122,144,1,500,120
25018,2,2,12605,15994,1443,1449,4722,4773,122,144,1,500,120
22361,2,2,10991,13683,1412,1423,3429,3439,122,144,1,500,120
24814,2,2,12948,16491,1439,1445,4757,4785,122,144,1,500,120
25652,2,2,12837,16549,1420,1425,5488,5663,122,144,1,500,120
22661,2,2,11234,13869,1285,1393,3436,3475,122,144,1,500,120
24683,2,2,12619,16148,1434,1435,4681,4696,122,144,1,500,120
22178,2,2,11108,13983,1396,1418,3500,3631,122,144,1,500,120
25585,2,2,12769,16318,1435,1437,5013,5353,122,144,1,500,120
25496,2,2,12607,16067,1452,1465,4797,4910,122,144,1,500,120
24941,2,2,11848,16046,1344,1417,6674,6723,122,144,1,500,120
22332,2,2,10900,13366,1285,1418,3397,3416,122,144,1,500,120

