complTime,nCores
80768,100
83311,100
80466,100
88306,100
79682,100
80399,100
81404,100
77089,100
82426,100
82958,100
82459,100
82270,100
83062,100
85156,100
90138,100
84745,100
77107,100
89165,100
79943,100
86380,100
