complTime,dataSize,nCores
1892926,783000000,60
2117907,783000000,60
1810133,783000000,60
2533829,783000000,60
2069788,783000000,60
1961781,783000000,60
1987524,783000000,60
1745787,783000000,60
2094662,783000000,60
2015750,783000000,60
1928754,783000000,60
1905038,783000000,60
1863545,783000000,60
1907879,783000000,60
1675240,783000000,60
2229828,783000000,60
1898319,783000000,60
1913319,783000000,60
2438747,783000000,60
2207841,783000000,60
