complTime,dataSize,nCores
389847,720007118,60
266103,720007118,60
172682,720007118,60
295699,720007118,60
320104,720007118,60
274189,720007118,60
280086,720007118,60
246776,720007118,60
345631,720007118,60
258725,720007118,60
263140,720007118,60
243985,720007118,60
313993,720007118,60
191100,720007118,60
243821,720007118,60
222129,720007118,60
300939,720007118,60
261741,720007118,60
289785,720007118,60
333210,720007118,60
