complTime,dataSize,nCores
536183,1439977468,80
555798,1439977468,80
529760,1439977468,80
515459,1439977468,80
519288,1439977468,80
528211,1439977468,80
520328,1439977468,80
511411,1439977468,80
538716,1439977468,80
460527,1439977468,80
486735,1439977468,80
530905,1439977468,80
527134,1439977468,80
527019,1439977468,80
534497,1439977468,80
649072,1439977468,80
527247,1439977468,80
524550,1439977468,80
478767,1439977468,80
533600,1439977468,80
