complTime,nCores
280912,60
124373,60
218976,60
188505,60
195697,60
173504,60
278425,60
277349,60
278572,60
264144,60
297409,60
276697,60
178633,60
130109,60
174784,60
253400,60
202505,60
220916,60
174477,60
195485,60
