complTime,nCores
237732,80
171640,80
194672,80
157218,80
134734,80
143707,80
128412,80
122300,80
100218,80
107742,80
172276,80
216603,80
104063,80
195652,80
212910,80
156991,80
146143,80
204102,80
176789,80
212318,80
