complTime,nCores
173725,120
71848,120
74528,120
122914,120
76852,120
92559,120
103964,120
88546,120
93192,120
100026,120
77878,120
85763,120
71704,120
130929,120
149630,120
74847,120
85775,120
91045,120
108434,120
82439,120
