Application class: default
complTime,nM,nR,Mavg,Mmax,Ravg,Rmax,SHavg,SHmax,Bavg,Bmax,users,dataSize,nCores
1607059,591,619,42525,82977,2666,3782,28230,1201439,195396,201597,1,1000,20
1646453,591,619,43277,84415,2786,4581,29497,1233188,195396,201597,1,1000,20
1600230,591,619,42410,82961,2706,4782,28429,1199714,195396,201597,1,1000,20
1614719,591,619,41945,82575,2806,12076,28699,1198945,195396,201597,1,1000,20
1576121,591,619,41593,82707,2734,4152,27757,1166265,195396,201597,1,1000,20
1561951,591,619,41429,83807,2750,3746,27742,1158875,195396,201597,1,1000,20
1579665,591,619,41550,86137,2716,4314,28135,1178801,195396,201597,1,1000,20
1591176,591,619,42021,82454,2788,12031,27714,1185316,195396,201597,1,1000,20
1588601,591,619,42019,83274,2854,12153,27485,1176441,195396,201597,1,1000,20
1638867,591,619,43630,82182,2653,4184,29153,1235488,195396,201597,1,1000,20
1573268,591,619,41645,82878,2767,6883,28094,1174180,195396,201597,1,1000,20
1618970,591,619,42552,81407,2761,11915,28300,1207327,195396,201597,1,1000,20
1593970,591,619,42186,82446,2948,11834,28203,1189448,195396,201597,1,1000,20
1573557,591,619,41303,87065,2766,4995,28324,1180851,195396,201597,1,1000,20
1585041,591,619,41940,81297,2557,12069,27377,1172396,195396,201597,1,1000,20
1610544,591,619,42746,82017,2724,3890,28643,1206163,195396,201597,1,1000,20
1636967,591,619,43487,84853,2758,12484,28373,1223257,195396,201597,1,1000,20
1605798,591,619,42503,82422,2686,12155,27557,1197091,195396,201597,1,1000,20
1579581,591,619,42022,83022,2746,3992,27785,1170718,195396,201597,1,1000,20
1581326,591,619,41979,83511,2792,4160,28277,1174662,195396,201597,1,1000,20

