complTime,nCores
24832,100
26416,100
24494,100
24444,100
26085,100
24340,100
24307,100
24231,100
25465,100
24966,100
24686,100
24027,100
33832,100
25850,100
23996,100
24843,100
24506,100
24812,100
25175,100
25015,100
