complTime,nCores
25198,120
25777,120
24944,120
24746,120
25880,120
37474,120
24275,120
25327,120
24900,120
25394,120
25063,120
26112,120
25386,120
25082,120
25216,120
25104,120
24705,120
25150,120
25644,120
30069,120
