complTime,nCores
814861,100
833077,100
968736,100
820745,100
805884,100
840916,100
840391,100
874625,100
822212,100
824858,100
919377,100
821487,100
816379,100
803994,100
925920,100
829963,100
826594,100
810689,100
820818,100
812867,100
