complTime,nCores
860380,120
854365,120
889550,120
792239,120
915204,120
853673,120
814048,120
813513,120
830099,120
835816,120
818011,120
841488,120
812554,120
829569,120
897844,120
831267,120
814467,120
830216,120
827576,120
812291,120
