complTime,nCores
1030248,80
1033506,80
1019796,80
1024140,80
1022356,80
1019288,80
1020830,80
1012562,80
1010822,80
1030622,80
1021126,80
994749,80
1033565,80
1039362,80
1019325,80
1029884,80
998792,80
1015757,80
1019535,80
1003200,80
