Application class: R1
complTime,nM,nR,Mavg,Mmax,Ravg,Rmax,SHavg,SHmax,Bavg,Bmax,users,dataSize,nCores
120322,287,300,17049,31469,1666,3129,20609,74667,13791,22670,1,500,80
155033,287,300,17120,33124,1805,3164,34743,108366,13791,22670,1,500,80
166677,287,300,17032,32059,1728,3029,40058,122024,13791,22670,1,500,80
110359,287,300,16952,31875,1873,3294,17048,63679,13791,22670,1,500,80
140690,287,300,22148,82004,1712,3365,23070,94293,13791,22670,1,500,80
116462,287,300,17905,45616,1791,2910,19199,73947,13791,22670,1,500,80
177424,287,300,17028,40433,1789,3089,43998,132309,13791,22670,1,500,80
159623,287,300,23930,81123,3359,11288,29147,111287,13791,22670,1,500,80
168969,287,300,25354,80837,1703,2935,31990,124561,13791,22670,1,500,80
115318,287,300,17319,31382,1786,3161,14357,58953,13791,22670,1,500,80
115140,287,300,17954,33487,1830,3361,15930,62415,13791,22670,1,500,80
132588,287,300,19709,47855,1715,2815,22897,85637,13791,22670,1,500,80
173552,287,300,26945,80713,1754,3014,32685,127208,13791,22670,1,500,80
149500,287,300,18324,44529,2710,9818,28241,92505,13791,22670,1,500,80
107664,287,300,16578,32619,1820,3142,17035,62235,13791,22670,1,500,80
222339,287,300,56247,87696,1751,3429,22805,113988,13791,22670,1,500,80
121813,287,300,16965,31991,1817,3042,22753,76831,13791,22670,1,500,80
144574,287,300,18243,33640,1884,3346,28482,95089,13791,22670,1,500,80
129230,287,300,17519,32947,1769,3098,24856,83257,13791,22670,1,500,80
255844,574,600,17121,34763,1719,3200,23582,87779,13791,22670,1,500,80
155033,287,300,17120,33124,1805,3164,34743,108366,13791,22670,1,500,80
166677,287,300,17032,32059,1728,3029,40058,122024,13791,22670,1,500,80
110359,287,300,16952,31875,1873,3294,17048,63679,13791,22670,1,500,80
140690,287,300,22148,82004,1712,3365,23070,94293,13791,22670,1,500,80
116462,287,300,17905,45616,1791,2910,19199,73947,13791,22670,1,500,80
177424,287,300,17028,40433,1789,3089,43998,132309,13791,22670,1,500,80
159623,287,300,23930,81123,3359,11288,29147,111287,13791,22670,1,500,80
168969,287,300,25354,80837,1703,2935,31990,124561,13791,22670,1,500,80
115318,287,300,17319,31382,1786,3161,14357,58953,13791,22670,1,500,80
115140,287,300,17954,33487,1830,3361,15930,62415,13791,22670,1,500,80
132588,287,300,19709,47855,1715,2815,22897,85637,13791,22670,1,500,80
173552,287,300,26945,80713,1754,3014,32685,127208,13791,22670,1,500,80
149500,287,300,18324,44529,2710,9818,28241,92505,13791,22670,1,500,80
107664,287,300,16578,32619,1820,3142,17035,62235,13791,22670,1,500,80
222339,287,300,56247,87696,1751,3429,22805,113988,13791,22670,1,500,80
121813,287,300,16965,31991,1817,3042,22753,76831,13791,22670,1,500,80
144574,287,300,18243,33640,1884,3346,28482,95089,13791,22670,1,500,80
129230,287,300,17519,32947,1769,3098,24856,83257,13791,22670,1,500,80
135522,287,300,17194,34763,1771,3200,26555,87779,13791,22670,1,500,80

