Application class: R1
complTime,nM,nR,Mavg,Mmax,Ravg,Rmax,SHavg,SHmax,Bavg,Bmax,users,dataSize,nCores
101287,144,151,13413,31472,1353,1922,10372,60182,34104,42813,1,250,90
109118,144,151,13231,28392,3324,10996,10504,59685,34104,42813,1,250,90
103505,144,151,14255,29883,1385,2458,10471,61264,34104,42813,1,250,90
102198,144,151,13545,31209,1436,2375,10531,60910,34104,42813,1,250,90
101404,144,151,14390,32684,1351,1934,9876,60843,34104,42813,1,250,90
101039,144,151,13442,30798,1350,2113,10628,62726,34104,42813,1,250,90
103319,144,151,14542,28212,1360,2164,9830,51871,34104,42813,1,250,90
100129,144,151,13390,29344,1278,1668,10134,59469,34104,42813,1,250,90
101638,144,151,13216,30843,1418,2151,10823,59159,34104,42813,1,250,90
100382,144,151,13372,29015,1322,2124,10089,58963,34104,42813,1,250,90
115633,144,151,13244,30991,1782,10136,12013,66328,34104,42813,1,250,90
102874,144,151,13812,32191,1311,1685,10392,60418,34104,42813,1,250,90
192210,144,151,28465,73931,1405,2202,22471,141878,34104,42813,1,250,90
143250,144,151,21092,67142,1272,1730,15080,102291,34104,42813,1,250,90
99570,144,151,13558,32323,1380,2363,9966,58496,34104,42813,1,250,90
241048,144,151,42914,82763,1382,2272,22173,139368,34104,42813,1,250,90
116431,144,151,13098,31327,2814,10413,12588,66941,34104,42813,1,250,90
101920,144,151,14246,33052,1312,2072,10033,60848,34104,42813,1,250,90
101124,144,151,13299,29800,1371,2271,10653,61002,34104,42813,1,250,90
104637,144,151,13757,31519,1356,2368,11259,64712,34104,42813,1,250,90

