complTime,nCores
184887,100
155037,100
182431,100
99308,100
81842,100
89962,100
136524,100
147071,100
129696,100
91382,100
224725,100
140303,100
159791,100
96400,100
95720,100
136577,100
89623,100
149394,100
114645,100
142351,100
