complTime,nCores
222339,80
168969,80
115140,80
129230,80
110359,80
173552,80
115318,80
177424,80
132588,80
149500,80
120322,80
121813,80
116462,80
140690,80
107664,80
135522,80
155033,80
159623,80
144574,80
166677,80
