complTime,nCores
175412,120
77999,120
71660,120
122963,120
87828,120
69705,120
97446,120
67965,120
72373,120
134191,120
71527,120
80067,120
86982,120
69076,120
83205,120
107086,120
118980,120
97089,120
78150,120
66480,120
