complTime,nCores
390760,60
411257,60
411623,60
365254,60
405714,60
388811,60
413481,60
303058,60
403710,60
340517,60
356782,60
411939,60
384721,60
360309,60
404316,60
321086,60
390063,60
392296,60
308202,60
398649,60
