Application class: default
complTime,nM,nR,Mavg,Mmax,Ravg,Rmax,SHavg,SHmax,Bavg,Bmax,users,dataSize,nCores
951589,591,619,42150,97957,6160,23028,36538,580258,195396,201597,1,1000,40
864990,591,619,42339,94241,5109,15420,30368,607140,195396,201597,1,1000,40
894129,591,619,41568,95104,5263,18113,32973,577231,195396,201597,1,1000,40
976206,591,619,43522,90724,3295,14345,43077,637172,195396,201597,1,1000,40
907706,591,619,42434,88186,3217,8933,37155,587116,195396,201597,1,1000,40
927047,591,619,41537,114205,9803,52678,33571,572935,195396,201597,1,1000,40
893879,591,619,42366,86802,6760,41525,31948,595296,195396,201597,1,1000,40
849009,591,619,40202,88376,6477,24501,27948,560115,195396,201597,1,1000,40
983367,591,619,46158,98838,4805,23484,38618,659513,195396,201597,1,1000,40
897193,591,619,41761,91085,4092,27851,36199,572769,195396,201597,1,1000,40
960195,591,619,45233,91592,4527,16807,38609,687524,195396,201597,1,1000,40
860713,591,619,41460,98659,7734,23356,28888,585576,195396,201597,1,1000,40
997102,591,619,46023,125338,3316,21868,43411,689714,195396,201597,1,1000,40
884549,591,619,42447,92041,6959,25834,31774,582400,195396,201597,1,1000,40
942374,591,619,43124,102185,3884,13630,39923,642592,195396,201597,1,1000,40
1010693,591,619,42888,86571,3628,13006,43555,647488,195396,201597,1,1000,40
895550,591,619,42342,89441,5122,20166,33763,595954,195396,201597,1,1000,40
875573,591,619,41582,100442,6347,33769,29981,580405,195396,201597,1,1000,40
938242,591,619,45080,94422,3357,17132,38194,644396,195396,201597,1,1000,40
858989,591,619,40558,97408,7487,35756,30205,559271,195396,201597,1,1000,40

