Application class: default
complTime,nM,nR,Mavg,Mmax,Ravg,Rmax,SHavg,SHmax,Bavg,Bmax,users,dataSize,nCores
406140,287,300,45799,86388,1633,3433,26212,260720,13791,22670,1,500,40
406786,287,300,46387,87175,1855,3288,28169,275553,13791,22670,1,500,40
404617,287,300,46615,86291,1869,2996,27638,270769,13791,22670,1,500,40
387091,287,300,43988,85365,1835,2981,26503,253301,13791,22670,1,500,40
404015,287,300,46942,85868,1863,3192,26761,270257,13791,22670,1,500,40
424677,287,300,48680,83178,2524,11244,27605,281359,13791,22670,1,500,40
392509,287,300,45999,86819,1656,3040,24653,260914,13791,22670,1,500,40
336359,287,300,32135,69552,1882,3091,27669,252053,13791,22670,1,500,40
393474,287,300,46462,88533,2017,3260,26309,260382,13791,22670,1,500,40
376263,287,300,42146,88335,1883,3073,26576,240946,13791,22670,1,500,40
355686,287,300,32844,89218,1987,3182,31645,268669,13791,22670,1,500,40
370889,287,300,35490,81852,1723,3226,30884,280721,13791,22670,1,500,40
395700,287,300,46635,86223,1711,2989,25112,260448,13791,22670,1,500,40
404072,287,300,46658,89256,1857,3446,27456,267664,13791,22670,1,500,40
378300,287,300,42825,83679,1849,3436,26111,247629,13791,22670,1,500,40
423368,287,300,46801,86215,1812,3307,30090,285379,13791,22670,1,500,40
345604,287,300,30707,84576,1797,3265,29969,258365,13791,22670,1,500,40
339617,287,300,33237,84078,2051,3268,27991,251257,13791,22670,1,500,40
331107,287,300,35126,85549,1733,2845,23704,198369,13791,22670,1,500,40
389044,287,300,43074,85385,2514,11835,24809,246329,13791,22670,1,500,40

