complTime,dataSize,nCores
175412,360014110,120
77999,360014110,120
71660,360014110,120
122963,360014110,120
87828,360014110,120
69705,360014110,120
97446,360014110,120
67965,360014110,120
72373,360014110,120
134191,360014110,120
71527,360014110,120
80067,360014110,120
86982,360014110,120
69076,360014110,120
83205,360014110,120
107086,360014110,120
118980,360014110,120
97089,360014110,120
78150,360014110,120
66480,360014110,120
