complTime,dataSize,nCores
143962,180006827,80
64469,180006827,80
55762,180006827,80
55707,180006827,80
458178,180006827,80
55330,180006827,80
56512,180006827,80
69760,180006827,80
78965,180006827,80
296910,180006827,80
55749,180006827,80
85055,180006827,80
60846,180006827,80
56818,180006827,80
59300,180006827,80
57640,180006827,80
606386,180006827,80
260390,180006827,80
57379,180006827,80
56411,180006827,80
