complTime,dataSize,nCores
150958,180006827,60
68192,180006827,60
76461,180006827,60
68250,180006827,60
125029,180006827,60
111661,180006827,60
83789,180006827,60
66802,180006827,60
69003,180006827,60
74965,180006827,60
66802,180006827,60
70699,180006827,60
68647,180006827,60
70418,180006827,60
65387,180006827,60
73730,180006827,60
83568,180006827,60
74421,180006827,60
68661,180006827,60
68888,180006827,60
