complTime,dataSize,nCores
251161,540010211,120
205481,540010211,120
177158,540010211,120
157985,540010211,120
164755,540010211,120
186022,540010211,120
240003,540010211,120
129552,540010211,120
303973,540010211,120
249243,540010211,120
140365,540010211,120
239217,540010211,120
117286,540010211,120
203400,540010211,120
233540,540010211,120
159540,540010211,120
195339,540010211,120
233462,540010211,120
213038,540010211,120
184178,540010211,120
